X,Y,Z
385674.8633,6257551.952,1796
387674.8633,6257551.952,1406
389674.8633,6257551.952,1482
391674.8633,6257551.952,1440
393674.8633,6257551.952,1503
395674.8633,6257551.952,1638
397674.8633,6257551.952,2104
399674.8633,6257551.952,2646
401674.8633,6257551.952,2078
403674.8633,6257551.952,2340
405674.8633,6257551.952,2259
407674.8633,6257551.952,2367
409674.8633,6257551.952,2903
411674.8633,6257551.952,3008
413674.8633,6257551.952,3862
415674.8633,6257551.952,4583
265674.8633,6255551.952,258
267674.8633,6255551.952,233
269674.8633,6255551.952,123
271674.8633,6255551.952,132
273674.8633,6255551.952,106
275674.8633,6255551.952,107
277674.8633,6255551.952,133
279674.8633,6255551.952,162
281674.8633,6255551.952,134
283674.8633,6255551.952,112
285674.8633,6255551.952,150
287674.8633,6255551.952,135
289674.8633,6255551.952,98
291674.8633,6255551.952,143
293674.8633,6255551.952,291
295674.8633,6255551.952,293
297674.8633,6255551.952,685
299674.8633,6255551.952,581
301674.8633,6255551.952,873
303674.8633,6255551.952,639
305674.8633,6255551.952,275
307674.8633,6255551.952,245
309674.8633,6255551.952,280
311674.8633,6255551.952,341
313674.8633,6255551.952,722
315674.8633,6255551.952,1017
317674.8633,6255551.952,571
319674.8633,6255551.952,375
321674.8633,6255551.952,425
323674.8633,6255551.952,404
325674.8633,6255551.952,637
327674.8633,6255551.952,419
329674.8633,6255551.952,352
331674.8633,6255551.952,362
333674.8633,6255551.952,370
335674.8633,6255551.952,376
337674.8633,6255551.952,381
339674.8633,6255551.952,394
341674.8633,6255551.952,395
343674.8633,6255551.952,392
345674.8633,6255551.952,395
347674.8633,6255551.952,414
349674.8633,6255551.952,439
351674.8633,6255551.952,684
353674.8633,6255551.952,704
355674.8633,6255551.952,1130
357674.8633,6255551.952,1661
359674.8633,6255551.952,2129
361674.8633,6255551.952,2493
363674.8633,6255551.952,2233
365674.8633,6255551.952,2618
367674.8633,6255551.952,2204
369674.8633,6255551.952,2404
371674.8633,6255551.952,2473
373674.8633,6255551.952,2958
375674.8633,6255551.952,2845
377674.8633,6255551.952,2591
379674.8633,6255551.952,2685
381674.8633,6255551.952,2398
383674.8633,6255551.952,2700
385674.8633,6255551.952,2157
387674.8633,6255551.952,1449
389674.8633,6255551.952,1639
391674.8633,6255551.952,2526
393674.8633,6255551.952,2753
395674.8633,6255551.952,2531
397674.8633,6255551.952,2020
399674.8633,6255551.952,1941
401674.8633,6255551.952,2147
403674.8633,6255551.952,2689
405674.8633,6255551.952,3445
407674.8633,6255551.952,2804
409674.8633,6255551.952,3019
411674.8633,6255551.952,3848
413674.8633,6255551.952,3493
415674.8633,6255551.952,3608
269674.8633,6253551.952,144
271674.8633,6253551.952,185
273674.8633,6253551.952,137
275674.8633,6253551.952,129
277674.8633,6253551.952,115
279674.8633,6253551.952,144
281674.8633,6253551.952,151
283674.8633,6253551.952,153
285674.8633,6253551.952,401
287674.8633,6253551.952,216
289674.8633,6253551.952,105
291674.8633,6253551.952,287
293674.8633,6253551.952,820
295674.8633,6253551.952,448
297674.8633,6253551.952,487
299674.8633,6253551.952,370
301674.8633,6253551.952,586
303674.8633,6253551.952,856
305674.8633,6253551.952,387
307674.8633,6253551.952,692
309674.8633,6253551.952,400
311674.8633,6253551.952,615
313674.8633,6253551.952,653
315674.8633,6253551.952,678
317674.8633,6253551.952,561
319674.8633,6253551.952,367
321674.8633,6253551.952,355
323674.8633,6253551.952,356
325674.8633,6253551.952,538
327674.8633,6253551.952,377
329674.8633,6253551.952,359
331674.8633,6253551.952,363
333674.8633,6253551.952,368
335674.8633,6253551.952,375
337674.8633,6253551.952,377
339674.8633,6253551.952,381
341674.8633,6253551.952,384
343674.8633,6253551.952,384
345674.8633,6253551.952,404
347674.8633,6253551.952,423
349674.8633,6253551.952,462
351674.8633,6253551.952,536
353674.8633,6253551.952,930
355674.8633,6253551.952,1428
357674.8633,6253551.952,2076
359674.8633,6253551.952,2033
361674.8633,6253551.952,2172
363674.8633,6253551.952,2738
365674.8633,6253551.952,2602
367674.8633,6253551.952,2724
369674.8633,6253551.952,2329
371674.8633,6253551.952,2498
373674.8633,6253551.952,3024
375674.8633,6253551.952,3321
377674.8633,6253551.952,3327
379674.8633,6253551.952,3138
381674.8633,6253551.952,3150
383674.8633,6253551.952,3209
385674.8633,6253551.952,2881
387674.8633,6253551.952,1899
389674.8633,6253551.952,1753
391674.8633,6253551.952,2124
393674.8633,6253551.952,2729
395674.8633,6253551.952,3032
397674.8633,6253551.952,2842
399674.8633,6253551.952,2916
401674.8633,6253551.952,3076
403674.8633,6253551.952,3291
405674.8633,6253551.952,3577
407674.8633,6253551.952,2923
409674.8633,6253551.952,2664
411674.8633,6253551.952,3408
413674.8633,6253551.952,3297
415674.8633,6253551.952,3440
417674.8633,6253551.952,3748
269674.8633,6251551.952,181
271674.8633,6251551.952,192
273674.8633,6251551.952,216
275674.8633,6251551.952,134
277674.8633,6251551.952,138
279674.8633,6251551.952,160
281674.8633,6251551.952,215
283674.8633,6251551.952,253
285674.8633,6251551.952,719
287674.8633,6251551.952,484
289674.8633,6251551.952,117
291674.8633,6251551.952,161
293674.8633,6251551.952,303
295674.8633,6251551.952,167
297674.8633,6251551.952,206
299674.8633,6251551.952,396
301674.8633,6251551.952,841
303674.8633,6251551.952,1000
305674.8633,6251551.952,868
307674.8633,6251551.952,941
309674.8633,6251551.952,629
311674.8633,6251551.952,1026
313674.8633,6251551.952,800
315674.8633,6251551.952,819
317674.8633,6251551.952,545
319674.8633,6251551.952,537
321674.8633,6251551.952,421
323674.8633,6251551.952,379
325674.8633,6251551.952,367
327674.8633,6251551.952,359
329674.8633,6251551.952,364
331674.8633,6251551.952,515
333674.8633,6251551.952,389
335674.8633,6251551.952,378
337674.8633,6251551.952,378
339674.8633,6251551.952,384
341674.8633,6251551.952,382
343674.8633,6251551.952,383
345674.8633,6251551.952,395
347674.8633,6251551.952,425
349674.8633,6251551.952,475
351674.8633,6251551.952,586
353674.8633,6251551.952,775
355674.8633,6251551.952,1044
357674.8633,6251551.952,1311
359674.8633,6251551.952,1866
361674.8633,6251551.952,2358
363674.8633,6251551.952,2778
365674.8633,6251551.952,2755
367674.8633,6251551.952,2840
369674.8633,6251551.952,2707
371674.8633,6251551.952,2570
373674.8633,6251551.952,2962
375674.8633,6251551.952,3254
377674.8633,6251551.952,2971
379674.8633,6251551.952,3190
381674.8633,6251551.952,3406
383674.8633,6251551.952,3055
385674.8633,6251551.952,2670
387674.8633,6251551.952,2526
389674.8633,6251551.952,1576
391674.8633,6251551.952,2135
393674.8633,6251551.952,2740
395674.8633,6251551.952,3442
397674.8633,6251551.952,3181
399674.8633,6251551.952,3410
401674.8633,6251551.952,3121
403674.8633,6251551.952,3646
405674.8633,6251551.952,3096
407674.8633,6251551.952,3048
409674.8633,6251551.952,2760
411674.8633,6251551.952,3140
413674.8633,6251551.952,2824
415674.8633,6251551.952,3409
417674.8633,6251551.952,3833
271674.8633,6249551.952,251
273674.8633,6249551.952,198
275674.8633,6249551.952,189
277674.8633,6249551.952,169
279674.8633,6249551.952,155
281674.8633,6249551.952,464
287674.8633,6249551.952,592
289674.8633,6249551.952,144
291674.8633,6249551.952,121
293674.8633,6249551.952,441
295674.8633,6249551.952,147
297674.8633,6249551.952,189
299674.8633,6249551.952,657
301674.8633,6249551.952,384
303674.8633,6249551.952,737
305674.8633,6249551.952,1062
307674.8633,6249551.952,1229
309674.8633,6249551.952,1095
311674.8633,6249551.952,1025
313674.8633,6249551.952,1562
315674.8633,6249551.952,1338
317674.8633,6249551.952,1031
319674.8633,6249551.952,610
321674.8633,6249551.952,446
323674.8633,6249551.952,366
325674.8633,6249551.952,377
327674.8633,6249551.952,414
329674.8633,6249551.952,395
331674.8633,6249551.952,919
333674.8633,6249551.952,563
335674.8633,6249551.952,795
337674.8633,6249551.952,387
339674.8633,6249551.952,387
341674.8633,6249551.952,384
343674.8633,6249551.952,707
345674.8633,6249551.952,394
347674.8633,6249551.952,422
349674.8633,6249551.952,558
351674.8633,6249551.952,833
353674.8633,6249551.952,871
355674.8633,6249551.952,1754
357674.8633,6249551.952,1894
359674.8633,6249551.952,1980
361674.8633,6249551.952,1913
363674.8633,6249551.952,2080
365674.8633,6249551.952,2874
367674.8633,6249551.952,2562
369674.8633,6249551.952,2592
371674.8633,6249551.952,3070
373674.8633,6249551.952,3114
375674.8633,6249551.952,3087
377674.8633,6249551.952,3378
379674.8633,6249551.952,2865
381674.8633,6249551.952,3296
383674.8633,6249551.952,3423
385674.8633,6249551.952,2666
387674.8633,6249551.952,2334
389674.8633,6249551.952,1680
391674.8633,6249551.952,2530
393674.8633,6249551.952,3367
395674.8633,6249551.952,2720
397674.8633,6249551.952,3317
399674.8633,6249551.952,3514
401674.8633,6249551.952,3769
403674.8633,6249551.952,3755
405674.8633,6249551.952,3453
407674.8633,6249551.952,3287
409674.8633,6249551.952,3295
411674.8633,6249551.952,3148
413674.8633,6249551.952,2842
415674.8633,6249551.952,3299
417674.8633,6249551.952,3287
419674.8633,6249551.952,4000
273674.8633,6247551.952,154
277674.8633,6247551.952,227
279674.8633,6247551.952,181
289674.8633,6247551.952,184
291674.8633,6247551.952,125
293674.8633,6247551.952,133
295674.8633,6247551.952,149
297674.8633,6247551.952,307
299674.8633,6247551.952,213
301674.8633,6247551.952,668
303674.8633,6247551.952,657
305674.8633,6247551.952,927
307674.8633,6247551.952,1847
311674.8633,6247551.952,1573
315674.8633,6247551.952,1781
317674.8633,6247551.952,1592
319674.8633,6247551.952,1367
321674.8633,6247551.952,756
323674.8633,6247551.952,596
325674.8633,6247551.952,392
327674.8633,6247551.952,522
329674.8633,6247551.952,822
331674.8633,6247551.952,912
333674.8633,6247551.952,628
335674.8633,6247551.952,678
337674.8633,6247551.952,398
339674.8633,6247551.952,413
341674.8633,6247551.952,858
343674.8633,6247551.952,746
345674.8633,6247551.952,393
347674.8633,6247551.952,441
349674.8633,6247551.952,808
351674.8633,6247551.952,1084
353674.8633,6247551.952,900
355674.8633,6247551.952,1068
357674.8633,6247551.952,1611
359674.8633,6247551.952,1599
361674.8633,6247551.952,1563
363674.8633,6247551.952,2095
365674.8633,6247551.952,2044
367674.8633,6247551.952,1965
369674.8633,6247551.952,2645
371674.8633,6247551.952,2922
373674.8633,6247551.952,3431
375674.8633,6247551.952,2793
377674.8633,6247551.952,3440
379674.8633,6247551.952,3393
381674.8633,6247551.952,2677
383674.8633,6247551.952,3228
385674.8633,6247551.952,2962
387674.8633,6247551.952,2406
389674.8633,6247551.952,1636
391674.8633,6247551.952,2535
393674.8633,6247551.952,3189
395674.8633,6247551.952,2682
397674.8633,6247551.952,3876
399674.8633,6247551.952,3243
401674.8633,6247551.952,3491
403674.8633,6247551.952,4026
405674.8633,6247551.952,3832
407674.8633,6247551.952,3506
409674.8633,6247551.952,3655
411674.8633,6247551.952,3566
413674.8633,6247551.952,3456
415674.8633,6247551.952,3388
417674.8633,6247551.952,3684
287674.8633,6245551.952,863
289674.8633,6245551.952,527
291674.8633,6245551.952,195
293674.8633,6245551.952,149
295674.8633,6245551.952,190
297674.8633,6245551.952,538
299674.8633,6245551.952,293
301674.8633,6245551.952,313
303674.8633,6245551.952,520
305674.8633,6245551.952,824
317674.8633,6245551.952,2006
319674.8633,6245551.952,1266
321674.8633,6245551.952,768
323674.8633,6245551.952,575
325674.8633,6245551.952,446
327674.8633,6245551.952,670
329674.8633,6245551.952,1313
331674.8633,6245551.952,804
333674.8633,6245551.952,1124
335674.8633,6245551.952,991
337674.8633,6245551.952,428
339674.8633,6245551.952,419
341674.8633,6245551.952,567
343674.8633,6245551.952,674
345674.8633,6245551.952,413
347674.8633,6245551.952,482
349674.8633,6245551.952,686
351674.8633,6245551.952,740
353674.8633,6245551.952,811
355674.8633,6245551.952,1000
357674.8633,6245551.952,1200
359674.8633,6245551.952,1539
361674.8633,6245551.952,1710
363674.8633,6245551.952,1713
365674.8633,6245551.952,2096
367674.8633,6245551.952,2245
369674.8633,6245551.952,2658
371674.8633,6245551.952,3245
373674.8633,6245551.952,3008
375674.8633,6245551.952,3315
377674.8633,6245551.952,2763
379674.8633,6245551.952,3305
381674.8633,6245551.952,3351
383674.8633,6245551.952,2825
385674.8633,6245551.952,2242
387674.8633,6245551.952,2213
389674.8633,6245551.952,1634
391674.8633,6245551.952,2606
393674.8633,6245551.952,2984
395674.8633,6245551.952,2643
397674.8633,6245551.952,3092
399674.8633,6245551.952,2727
401674.8633,6245551.952,3239
403674.8633,6245551.952,3845
405674.8633,6245551.952,3228
407674.8633,6245551.952,3761
409674.8633,6245551.952,3711
411674.8633,6245551.952,3534
413674.8633,6245551.952,3403
415674.8633,6245551.952,3533
291674.8633,6243551.952,329
293674.8633,6243551.952,518
295674.8633,6243551.952,212
297674.8633,6243551.952,421
299674.8633,6243551.952,564
301674.8633,6243551.952,625
303674.8633,6243551.952,670
305674.8633,6243551.952,1159
319674.8633,6243551.952,1627
321674.8633,6243551.952,968
323674.8633,6243551.952,1093
325674.8633,6243551.952,592
327674.8633,6243551.952,915
329674.8633,6243551.952,1728
331674.8633,6243551.952,1308
333674.8633,6243551.952,1554
335674.8633,6243551.952,892
337674.8633,6243551.952,838
339674.8633,6243551.952,476
341674.8633,6243551.952,440
343674.8633,6243551.952,470
345674.8633,6243551.952,605
347674.8633,6243551.952,617
349674.8633,6243551.952,652
351674.8633,6243551.952,918
353674.8633,6243551.952,990
355674.8633,6243551.952,1457
357674.8633,6243551.952,1979
359674.8633,6243551.952,1919
361674.8633,6243551.952,2240
363674.8633,6243551.952,2243
365674.8633,6243551.952,2256
367674.8633,6243551.952,2795
369674.8633,6243551.952,3092
371674.8633,6243551.952,2711
373674.8633,6243551.952,3305
375674.8633,6243551.952,2837
377674.8633,6243551.952,3022
379674.8633,6243551.952,2439
381674.8633,6243551.952,2513
383674.8633,6243551.952,2265
385674.8633,6243551.952,1869
387674.8633,6243551.952,1798
389674.8633,6243551.952,1768
391674.8633,6243551.952,2002
393674.8633,6243551.952,2528
395674.8633,6243551.952,2366
397674.8633,6243551.952,3418
399674.8633,6243551.952,2572
401674.8633,6243551.952,3393
403674.8633,6243551.952,3238
405674.8633,6243551.952,3177
407674.8633,6243551.952,3684
409674.8633,6243551.952,3727
411674.8633,6243551.952,3690
413674.8633,6243551.952,3724
415674.8633,6243551.952,3918
295674.8633,6241551.952,452
297674.8633,6241551.952,650
299674.8633,6241551.952,804
301674.8633,6241551.952,1118
319674.8633,6241551.952,2035
321674.8633,6241551.952,1281
323674.8633,6241551.952,1654
325674.8633,6241551.952,971
327674.8633,6241551.952,1471
329674.8633,6241551.952,1862
331674.8633,6241551.952,1818
333674.8633,6241551.952,1142
335674.8633,6241551.952,774
337674.8633,6241551.952,599
339674.8633,6241551.952,499
341674.8633,6241551.952,461
343674.8633,6241551.952,493
345674.8633,6241551.952,562
347674.8633,6241551.952,577
349674.8633,6241551.952,608
351674.8633,6241551.952,1283
353674.8633,6241551.952,1083
355674.8633,6241551.952,1622
357674.8633,6241551.952,2302
359674.8633,6241551.952,2486
361674.8633,6241551.952,2650
363674.8633,6241551.952,2657
365674.8633,6241551.952,2457
367674.8633,6241551.952,2887
369674.8633,6241551.952,2761
371674.8633,6241551.952,2559
373674.8633,6241551.952,3234
375674.8633,6241551.952,3627
377674.8633,6241551.952,3244
379674.8633,6241551.952,2781
381674.8633,6241551.952,2963
383674.8633,6241551.952,2379
385674.8633,6241551.952,3381
387674.8633,6241551.952,2316
389674.8633,6241551.952,2531
391674.8633,6241551.952,1914
393674.8633,6241551.952,1823
395674.8633,6241551.952,2364
397674.8633,6241551.952,2891
399674.8633,6241551.952,2376
401674.8633,6241551.952,3544
403674.8633,6241551.952,3105
405674.8633,6241551.952,3153
407674.8633,6241551.952,3486
409674.8633,6241551.952,3371
411674.8633,6241551.952,4143
413674.8633,6241551.952,3928
415674.8633,6241551.952,4661
319674.8633,6239551.952,2017
321674.8633,6239551.952,1976
323674.8633,6239551.952,1654
325674.8633,6239551.952,1103
327674.8633,6239551.952,1626
333674.8633,6239551.952,1675
335674.8633,6239551.952,1118
337674.8633,6239551.952,643
339674.8633,6239551.952,503
341674.8633,6239551.952,470
343674.8633,6239551.952,497
345674.8633,6239551.952,530
347674.8633,6239551.952,546
349674.8633,6239551.952,692
351674.8633,6239551.952,741
353674.8633,6239551.952,1011
355674.8633,6239551.952,1555
357674.8633,6239551.952,2267
359674.8633,6239551.952,2016
361674.8633,6239551.952,2362
363674.8633,6239551.952,2130
365674.8633,6239551.952,2365
367674.8633,6239551.952,2609
369674.8633,6239551.952,2866
371674.8633,6239551.952,2708
373674.8633,6239551.952,2936
375674.8633,6239551.952,3576
377674.8633,6239551.952,3548
379674.8633,6239551.952,3431
381674.8633,6239551.952,3015
383674.8633,6239551.952,2961
385674.8633,6239551.952,2855
387674.8633,6239551.952,2276
389674.8633,6239551.952,2707
391674.8633,6239551.952,2625
393674.8633,6239551.952,1783
395674.8633,6239551.952,2268
397674.8633,6239551.952,2136
399674.8633,6239551.952,2959
401674.8633,6239551.952,3348
403674.8633,6239551.952,3395
405674.8633,6239551.952,2811
407674.8633,6239551.952,3235
409674.8633,6239551.952,3078
411674.8633,6239551.952,3827
413674.8633,6239551.952,3435
415674.8633,6239551.952,3981
417674.8633,6239551.952,4403
419674.8633,6239551.952,3914
421674.8633,6239551.952,4843
335674.8633,6237551.952,1206
337674.8633,6237551.952,767
339674.8633,6237551.952,522
341674.8633,6237551.952,480
343674.8633,6237551.952,492
345674.8633,6237551.952,516
347674.8633,6237551.952,538
349674.8633,6237551.952,580
351674.8633,6237551.952,656
353674.8633,6237551.952,959
355674.8633,6237551.952,1591
357674.8633,6237551.952,1759
359674.8633,6237551.952,2081
361674.8633,6237551.952,1591
363674.8633,6237551.952,1839
365674.8633,6237551.952,2125
367674.8633,6237551.952,2264
369674.8633,6237551.952,2753
371674.8633,6237551.952,2607
373674.8633,6237551.952,2970
375674.8633,6237551.952,3134
377674.8633,6237551.952,3624
379674.8633,6237551.952,3384
381674.8633,6237551.952,3677
383674.8633,6237551.952,3363
385674.8633,6237551.952,2522
387674.8633,6237551.952,3228
389674.8633,6237551.952,3739
391674.8633,6237551.952,3107
393674.8633,6237551.952,2048
395674.8633,6237551.952,1912
397674.8633,6237551.952,2553
399674.8633,6237551.952,2988
401674.8633,6237551.952,3353
403674.8633,6237551.952,3239
405674.8633,6237551.952,2825
407674.8633,6237551.952,2719
409674.8633,6237551.952,2860
411674.8633,6237551.952,3209
413674.8633,6237551.952,3065
415674.8633,6237551.952,3524
417674.8633,6237551.952,3926
419674.8633,6237551.952,3692
421674.8633,6237551.952,3982
337674.8633,6235551.952,826
339674.8633,6235551.952,544
341674.8633,6235551.952,494
343674.8633,6235551.952,509
345674.8633,6235551.952,549
347674.8633,6235551.952,559
349674.8633,6235551.952,779
351674.8633,6235551.952,659
353674.8633,6235551.952,946
355674.8633,6235551.952,1212
357674.8633,6235551.952,1094
359674.8633,6235551.952,1931
361674.8633,6235551.952,1372
363674.8633,6235551.952,1308
365674.8633,6235551.952,1478
367674.8633,6235551.952,1721
369674.8633,6235551.952,1906
371674.8633,6235551.952,2285
373674.8633,6235551.952,3126
375674.8633,6235551.952,3419
377674.8633,6235551.952,3729
379674.8633,6235551.952,3756
381674.8633,6235551.952,3225
383674.8633,6235551.952,2723
385674.8633,6235551.952,3399
387674.8633,6235551.952,3736
389674.8633,6235551.952,3763
391674.8633,6235551.952,2483
393674.8633,6235551.952,2990
395674.8633,6235551.952,2023
397674.8633,6235551.952,2219
399674.8633,6235551.952,2879
401674.8633,6235551.952,3726
403674.8633,6235551.952,3073
405674.8633,6235551.952,2747
407674.8633,6235551.952,3106
409674.8633,6235551.952,3309
411674.8633,6235551.952,2995
413674.8633,6235551.952,3292
415674.8633,6235551.952,3247
417674.8633,6235551.952,3328
419674.8633,6235551.952,3648
421674.8633,6235551.952,3806
423674.8633,6235551.952,4077
339674.8633,6233551.952,772
341674.8633,6233551.952,501
343674.8633,6233551.952,518
345674.8633,6233551.952,543
347674.8633,6233551.952,578
349674.8633,6233551.952,623
351674.8633,6233551.952,670
353674.8633,6233551.952,892
355674.8633,6233551.952,896
357674.8633,6233551.952,1011
359674.8633,6233551.952,1454
361674.8633,6233551.952,1241
363674.8633,6233551.952,1723
365674.8633,6233551.952,2106
367674.8633,6233551.952,2277
369674.8633,6233551.952,2535
371674.8633,6233551.952,2681
377674.8633,6233551.952,3376
379674.8633,6233551.952,3533
381674.8633,6233551.952,3183
383674.8633,6233551.952,3319
385674.8633,6233551.952,4149
389674.8633,6233551.952,3799
391674.8633,6233551.952,3727
393674.8633,6233551.952,3069
395674.8633,6233551.952,2400
397674.8633,6233551.952,2192
399674.8633,6233551.952,3261
401674.8633,6233551.952,4029
403674.8633,6233551.952,3080
405674.8633,6233551.952,2541
407674.8633,6233551.952,3157
409674.8633,6233551.952,4030
411674.8633,6233551.952,3539
413674.8633,6233551.952,3182
415674.8633,6233551.952,3534
417674.8633,6233551.952,3384
419674.8633,6233551.952,3373
421674.8633,6233551.952,4029
343674.8633,6231551.952,517
345674.8633,6231551.952,544
347674.8633,6231551.952,575
349674.8633,6231551.952,619
351674.8633,6231551.952,666
353674.8633,6231551.952,855
355674.8633,6231551.952,1146
357674.8633,6231551.952,1161
359674.8633,6231551.952,1167
361674.8633,6231551.952,1269
363674.8633,6231551.952,1697
365674.8633,6231551.952,2198
367674.8633,6231551.952,2317
369674.8633,6231551.952,2698
377674.8633,6231551.952,3351
379674.8633,6231551.952,3104
381674.8633,6231551.952,3270
383674.8633,6231551.952,3650
393674.8633,6231551.952,3910
395674.8633,6231551.952,2455
397674.8633,6231551.952,2094
399674.8633,6231551.952,3132
401674.8633,6231551.952,3381
403674.8633,6231551.952,2577
405674.8633,6231551.952,2482
407674.8633,6231551.952,3149
409674.8633,6231551.952,3989
411674.8633,6231551.952,3692
413674.8633,6231551.952,4029
415674.8633,6231551.952,3776
417674.8633,6231551.952,4116
419674.8633,6231551.952,4209
347674.8633,6229551.952,553
353674.8633,6229551.952,1190
355674.8633,6229551.952,986
357674.8633,6229551.952,1447
359674.8633,6229551.952,1737
361674.8633,6229551.952,1618
363674.8633,6229551.952,1876
379674.8633,6229551.952,3705
383674.8633,6229551.952,3953
393674.8633,6229551.952,3040
395674.8633,6229551.952,2701
397674.8633,6229551.952,2082
399674.8633,6229551.952,2634
401674.8633,6229551.952,3620
403674.8633,6229551.952,2725
405674.8633,6229551.952,2362
407674.8633,6229551.952,3161
409674.8633,6229551.952,3761
411674.8633,6229551.952,4062
413674.8633,6229551.952,4520
415674.8633,6229551.952,3728
417674.8633,6229551.952,3557
419674.8633,6229551.952,4155
421674.8633,6229551.952,4304
355674.8633,6227551.952,1151
357674.8633,6227551.952,1376
393674.8633,6227551.952,3704
395674.8633,6227551.952,2653
397674.8633,6227551.952,2809
399674.8633,6227551.952,2026
401674.8633,6227551.952,2179
403674.8633,6227551.952,2193
405674.8633,6227551.952,2761
407674.8633,6227551.952,3605
409674.8633,6227551.952,4127
411674.8633,6227551.952,4166
413674.8633,6227551.952,3860
415674.8633,6227551.952,3495
417674.8633,6227551.952,3574
419674.8633,6227551.952,3925
421674.8633,6227551.952,4099
393674.8633,6225551.952,3846
395674.8633,6225551.952,4146
397674.8633,6225551.952,3391
399674.8633,6225551.952,2152
401674.8633,6225551.952,2483
403674.8633,6225551.952,2211
405674.8633,6225551.952,2211
407674.8633,6225551.952,2722
409674.8633,6225551.952,2906
411674.8633,6225551.952,4011
413674.8633,6225551.952,3458
415674.8633,6225551.952,3617
417674.8633,6225551.952,3379
419674.8633,6225551.952,3939
395674.8633,6223551.952,3565
397674.8633,6223551.952,2869
399674.8633,6223551.952,2311
401674.8633,6223551.952,3199
403674.8633,6223551.952,2583
405674.8633,6223551.952,3047
407674.8633,6223551.952,2386
409674.8633,6223551.952,2995
411674.8633,6223551.952,3212
413674.8633,6223551.952,3541
415674.8633,6223551.952,3493
417674.8633,6223551.952,3097
393674.8633,6221551.952,4098
395674.8633,6221551.952,2901
397674.8633,6221551.952,2905
399674.8633,6221551.952,3081
401674.8633,6221551.952,3435
403674.8633,6221551.952,2883
405674.8633,6221551.952,3044
407674.8633,6221551.952,3077
409674.8633,6221551.952,2552
411674.8633,6221551.952,2744
413674.8633,6221551.952,3731
415674.8633,6221551.952,2886
417674.8633,6221551.952,3165
419674.8633,6221551.952,3720
393674.8633,6219551.952,4424
395674.8633,6219551.952,3256
397674.8633,6219551.952,2735
399674.8633,6219551.952,3150
401674.8633,6219551.952,3876
403674.8633,6219551.952,3014
405674.8633,6219551.952,3063
407674.8633,6219551.952,3412
409674.8633,6219551.952,2447
411674.8633,6219551.952,2642
413674.8633,6219551.952,2756
415674.8633,6219551.952,2956
417674.8633,6219551.952,3535
419674.8633,6219551.952,3779
421674.8633,6219551.952,4431
395674.8633,6217551.952,3443
397674.8633,6217551.952,2878
399674.8633,6217551.952,3571
401674.8633,6217551.952,3835
403674.8633,6217551.952,3076
405674.8633,6217551.952,2660
407674.8633,6217551.952,3546
409674.8633,6217551.952,2781
411674.8633,6217551.952,2543
413674.8633,6217551.952,2644
415674.8633,6217551.952,2950
417674.8633,6217551.952,3781
419674.8633,6217551.952,3808
421674.8633,6217551.952,4109
423674.8633,6217551.952,4395
397674.8633,6215551.952,3499
399674.8633,6215551.952,4176
401674.8633,6215551.952,4040
403674.8633,6215551.952,3170
405674.8633,6215551.952,3017
407674.8633,6215551.952,2900
409674.8633,6215551.952,3734
411674.8633,6215551.952,2931
413674.8633,6215551.952,3389
415674.8633,6215551.952,3089
417674.8633,6215551.952,2989
419674.8633,6215551.952,3786
421674.8633,6215551.952,3651
423674.8633,6215551.952,3694
425674.8633,6215551.952,3615
403674.8633,6213551.952,3864
405674.8633,6213551.952,3189
407674.8633,6213551.952,3372
409674.8633,6213551.952,3381
411674.8633,6213551.952,3266
413674.8633,6213551.952,3346
415674.8633,6213551.952,3687
417674.8633,6213551.952,3381
419674.8633,6213551.952,3213
421674.8633,6213551.952,3405
423674.8633,6213551.952,3430
425674.8633,6213551.952,3451
403674.8633,6211551.952,4076
405674.8633,6211551.952,3570
407674.8633,6211551.952,3201
409674.8633,6211551.952,3659
411674.8633,6211551.952,3455
413674.8633,6211551.952,3221
415674.8633,6211551.952,3792
417674.8633,6211551.952,3647
419674.8633,6211551.952,3195
421674.8633,6211551.952,3287
423674.8633,6211551.952,3408
425674.8633,6211551.952,3434
403674.8633,6209551.952,4169
405674.8633,6209551.952,3646
407674.8633,6209551.952,3457
409674.8633,6209551.952,3869
411674.8633,6209551.952,3580
413674.8633,6209551.952,3084
415674.8633,6209551.952,3610
417674.8633,6209551.952,4344
419674.8633,6209551.952,3850
421674.8633,6209551.952,3813
423674.8633,6209551.952,4130
403674.8633,6207551.952,4517
405674.8633,6207551.952,4204
413674.8633,6207551.952,3459
415674.8633,6207551.952,3785
415674.8633,6205551.952,4050
